id,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
00e713bd,0.9991467,0.014994945,-0.011587354,-0.0035859207,-0.010429111,4.8056063e-07,-0.017997384,0.010018659,-0.006443346,0.003311257,0.00974868,0.00351287,0.0015504466,-0.0014984717,0.0011567853,-0.0047756843,0.006813355,-0.0039934306,-0.0008554838,0.007460809,-0.003726912,-0.0041697235,-0.0015634061,-0.0007011106,-0.0006039281,-0.0022074464,-0.0015455207,-0.0008426614,-0.0016521455,-0.0007197001,0.0014780908,-0.00082900986,0.00083885586,0.000701201,-0.0015103975,-0.0020314788,-0.0009885987,0.0009395479,-0.0015110034,-0.0017166854,0.0012148981,0.00071654795,-3.6582507e-05,-0.0007226053,-0.00013395133,0.0011912228,-0.00038286453,0.0016766632,-0.00028013322,-0.00039656597,0.0006447052,-0.00019855225,0.0024675825,-0.00074877543,-0.002247695,-0.0008104689,-0.0012492348,-0.00529717,4.264546e-05,-0.00016913771,-0.0037974531,-0.0033361092,0.00074605236,-0.004041252
00f0737e,0.9969213,0.034834806,-0.0102103455,-0.008277441,-0.045387868,-0.009253707,0.00840757,-0.007070237,-0.0012312955,0.0015869598,-0.0005721646,-0.0033483806,0.0025256579,0.0011039557,0.006358817,0.0065024495,0.0019253546,-0.0016252358,-0.0021814625,0.0049556405,0.006770978,0.006485488,0.00010485584,0.0022778506,-0.0037719086,0.0007920577,-0.00075699843,0.0010176296,0.006286586,0.00484704,-0.0033599173,-0.00443597,-0.004651352,-0.0050831204,0.000809304,0.0025337592,-0.0036571817,-0.0022134844,-0.0019002926,-0.0008204911,0.0010421424,0.0077807433,-0.009287757,-0.0013236346,-0.0001577902,0.0062511167,0.0014485952,-0.004096925,0.017606752,0.0015248382,0.003603675,0.0010989063,0.0047988216,0.0002144934,-0.004547201,0.0035348684,0.0011766576,0.014081438,0.0027578685,-0.0067332406,-0.0045126006,0.003292542,0.00053449604,1.5045956e-05
00f8e84c,0.9962636,-0.08201266,0.009570661,3.703567e-05,-0.002477564,0.011346529,-0.016679805,0.0031317181,-0.0041747084,-0.0015401234,-6.744459e-05,-0.004509342,-0.0020414768,0.002121722,-0.001653887,-0.0003316466,0.00020635944,9.9514946e-05,-0.0020272604,0.0022984694,0.00080437097,0.00042695116,-0.001471774,-0.00026713032,2.9161161e-05,-0.0010155882,-0.0005668713,0.0006906795,-0.0002639755,0.0007976877,0.00073640415,0.0011320282,-0.0002304814,8.601487e-05,-0.00043765447,-0.00045045203,-0.00087526336,-0.0011773166,0.00041227022,0.0010092931,0.0008682162,0.0012584118,2.9207084e-05,0.0017335226,0.0038116754,0.0014314587,0.0005113544,-0.0035931163,-0.0015156345,0.005249936,-0.0032300348,-0.0015239943,-0.00088604103,-0.00077439635,-0.0011655034,0.00080691924,0.0036654917,-0.0010193877,0.00043234107,0.0004616351,-0.00046418913,-0.0015461209,0.0018562404,0.001152518
00fc9a6a,0.9968279,0.035295244,0.042414896,0.004996612,-0.009430525,0.020775178,0.0025326184,0.009108233,0.0033697472,0.0003404538,0.009457598,-0.0027881055,-0.010436974,0.009102281,-0.0035761478,-0.002909148,-0.007953954,0.005039587,0.003662795,0.0036774767,0.0018475867,-0.0020934572,-0.001434703,0.0022203273,0.013047726,0.0071210717,0.006242795,-0.0018958746,-0.0005748729,0.00020696268,0.0010594289,-0.0032930681,-0.005990436,0.009032673,-0.010954967,0.0018181002,-0.00058422936,0.004590554,-0.008524976,-0.010234968,-0.0031589847,0.00079370174,0.0006477304,-0.0011793606,0.0020761918,0.0021731488,-0.0020313708,0.008682753,0.00010350204,0.0024986304,0.0014721012,-0.0021554914,0.008477438,0.0021375401,0.00065566815,-0.00042228543,-0.003946263,-0.00044597185,-0.0018198981,0.0017526018,0.004328616,0.004107925,0.0012879659,0.0016788442
0144e4d5,0.9791112,-0.04811686,-0.04018758,-0.0003331784,-0.001843882,0.05952129,0.05975561,-0.0062549566,0.005078501,-0.0058816164,-0.0074886014,0.02489795,-0.024575705,-0.0016058284,0.001825012,-0.0030273634,-0.046157494,-0.024562657,0.026460057,0.03442387,-0.0056946175,0.047482587,0.0071072103,-0.021590753,-0.03245129,0.0073239086,-0.02892049,-0.0014743159,0.0033988466,0.03858014,-0.02114933,-0.026139181,0.060643304,0.09496189,0.0041757654,-0.00793058,0.010711484,0.030979853,0.014712904,0.02104139,0.0045389715,0.011471887,-0.018241977,0.014602867,-0.0016811513,-0.008376647,0.004620842,0.0020902262,-0.009610028,-0.0040172143,-0.00037681908,-0.007574489,-0.00022251472,-0.00996817,-0.010700026,0.011913484,0.005576159,-0.005953704,-0.019781094,-0.009985036,0.00031226221,0.011236067,-0.0063277627,-0.004638347
014e7ae9,0.99934304,0.018365575,0.012106089,0.0039972626,0.013383428,0.0040894733,-0.0070302454,0.010452315,-0.0013950429,-0.006604122,0.0034674315,0.0062349336,0.0038576894,-0.0011367674,5.0067167e-05,0.0025276712,-0.0011202535,0.0025738196,-0.0055156103,0.0043847393,-0.0014167996,-0.005294817,0.004744067,-0.0010076754,0.00069877686,-0.0061504543,-0.002675944,-0.00076175324,0.00057353213,0.0020462924,0.0013435748,-0.0008596018,0.0016551971,-0.0002377748,-1.8183902e-05,-0.0011724114,-0.00022183919,-0.002168146,5.6416426e-05,-0.00079582684,0.00034594254,-0.0009714906,-0.001979649,-0.0015974531,0.00060761016,-0.000383511,0.0015088507,-0.00028149178,0.00034191925,0.0034160467,-0.0038893148,0.0012028749,-0.0029566186,0.002527297,-0.0017794691,-0.00026294854,-0.00039812617,0.0002505112,-0.002282138,0.0009314969,6.962889e-05,0.0003351846,-0.00043300423,-0.00019455116
015aa732,0.9965229,-0.065197915,0.022302972,-0.0022346587,-0.037689466,0.014639815,-0.0061313324,0.011262926,-0.0021131304,-0.0073917164,0.0026435035,-0.0033949795,0.0011480106,0.0014796479,-0.00090829446,-0.0009698137,0.0022500285,0.0011251325,-0.0037798032,0.008646698,0.00015196693,-0.004216187,0.0010528197,-0.0011500819,-0.000995027,-0.0012641419,-0.0008788357,-0.0020974372,0.0031335994,-0.00031360687,-0.003090113,0.0007384665,-0.0002790629,-0.00023466331,-0.0052962536,0.0015080032,0.0029399986,-0.0006307805,0.0034682944,0.0031028602,-0.00241722,-0.0009834694,0.0005465566,-0.0008075391,-0.0004044647,0.0007449946,-0.00020477305,0.0024618066,-0.00013237321,-0.0011246435,-0.00093466294,0.00036092813,0.0004017454,0.00013667239,0.00041501076,-0.00075204944,-0.0022493484,4.3581033e-05,0.000786926,-0.001974101,-1.9827901e-05,-0.0028010972,-0.00018135367,0.0016682455
0178a105,0.9979839,-0.021831743,-0.0036118121,0.0035657918,0.03912219,-0.022413852,0.021188103,0.013113118,-0.0034740502,0.0075029535,0.011535113,-0.008504059,-0.0005016053,-0.0047659883,0.0018857643,0.009693785,-0.0044723745,-0.0021805097,0.0043112235,0.0016430314,0.0003412442,-0.0016614108,-0.0029237566,-0.0024304637,0.0008911395,-0.0017769971,0.0017764888,0.009190367,-0.0011074047,0.0035853037,-0.0020614576,0.0017019867,0.00019993691,-0.0011228548,-0.00033008843,-0.002250185,0.002609903,0.00018966426,-0.00030733467,0.0006634664,-0.0025372116,0.00086805265,0.002831349,0.0020875316,-0.0019422888,-2.418075e-05,-0.0011547742,0.004825344,0.00033818197,-0.00021061131,0.0015515515,0.004370447,-0.0014748151,-0.00077006157,-0.0020062407,-0.0020248848,0.0006381154,-0.00084483845,0.00049984414,0.0029385749,0.0015387685,0.002676573,-0.0008594414,-0.0018479306
0182aa1c,0.99926853,-0.034534622,0.0045242775,0.00032202204,0.006583529,-0.0005650869,-0.005384303,-0.004403433,-0.0013192468,-0.0033155472,-0.006071643,-0.00381912,0.0015495514,-0.000395804,0.0005668447,-0.0029588563,0.0033889096,-0.0024381576,-0.00011639351,0.00035587218,0.00033726465,0.0014918118,-0.003165145,0.0002952162,-0.0015356488,0.0005313168,-0.0011410624,-0.0023433703,-0.0011531512,-0.0021344551,0.0006438178,-0.004092982,-0.00034261987,-0.0006873394,-0.0011524443,-0.00030228417,0.00028652456,0.0001468093,-0.00060602644,0.0005724613,-0.00048840104,0.0003404098,-5.7331898e-05,0.0005970587,-0.00014991916,0.00015899533,0.00039267732,0.0015430179,0.0005406358,-0.00023663073,-0.00028280154,0.0009598069,-0.0004678807,-0.00043635396,-0.000815692,-0.00021600773,0.00055151264,-0.0006435196,7.9659185e-05,0.0005762915,0.0005401471,-0.00010803802,0.00015442059,-0.00036350213
0190ff4c,0.997507,-0.06801212,0.00029182556,0.00031725678,0.012767667,-0.004728579,-0.0028408638,-0.0027007833,-0.0013911134,-0.006957172,-0.0036231966,-0.0046014097,0.000339823,0.00086089026,-0.00076496677,0.0017990518,-0.0006977427,0.00059086597,-0.0032973797,0.002135671,0.000550644,0.00087022124,-0.0040028533,-0.00026764447,-0.0005822613,-0.0004039374,-0.0005995255,-9.086849e-06,-0.001713949,-0.0011312026,0.0007587763,0.0001415784,-0.0002440614,-0.00014836276,-0.0003632029,-0.00053418643,-0.000489244,-3.877259e-05,-0.00010882343,0.0012965911,2.9706396e-05,0.00086373114,0.00044104195,0.0009144513,-0.0003365857,-0.00053365965,-0.00025098736,-0.0005021879,-0.00035979817,-0.0008383108,-0.00090335443,0.00013893445,-0.00038856542,-0.000412019,-0.0005070563,-0.00069171627,8.617457e-05,0.00023933071,0.0004230367,-0.00048859895,-0.00039272418,-0.00021394901,0.00036506078,0.00073337246
01963e20,0.9939845,0.104763195,-0.0017841341,-0.002935949,-0.018441971,-0.00022259382,-0.0064354483,-0.0026877474,-0.0028843228,0.003389542,-0.0028613044,-0.0014344843,-0.00110356,0.001779762,-0.0039764214,0.0045639705,0.00070830615,-0.0020446114,0.000981834,-0.005244952,-0.0030464712,-0.0037257168,0.0053156614,0.0005900477,0.003908537,-0.0011527793,0.000101425365,-0.0031335724,0.0009728794,-0.0056274203,-0.0021921562,0.004556254,0.0033000952,0.0044082273,0.0024380062,0.011944312,-0.00839804,0.006011767,-0.0018433527,-0.0013442384,-0.00078462204,0.0016462541,0.0038415417,0.00021042844,-0.00035074606,0.0011172483,0.0015880513,0.0013324186,0.00070631,-0.0008472474,0.0010289199,0.00018399746,-0.0006510465,0.0002861812,-0.0008474982,-0.00015903133,-0.00071696565,0.00040247198,0.0004108772,4.329086e-05,-0.0006893981,-0.0006830253,-0.0010959747,-0.00075402117
019737b6,0.9996054,-0.020527504,0.002218578,-0.0016672898,-0.005589706,0.0022425193,-0.005191907,-0.008088337,-0.001231957,0.0010699341,0.0043276884,-0.004457658,-0.0028253803,-0.0013504568,-0.0007205132,0.0038830207,-0.006199092,-0.00018873082,0.0042453,-0.0025578898,-0.0015411305,-0.004405974,-0.00023764822,-5.0816772e-05,-2.9433642e-05,-0.0007669013,-0.0011336042,-0.0012910747,-0.0033922838,-0.0019615828,0.00085618696,-0.0017964896,0.0010302886,-0.0006918692,-0.0004661077,-0.002818304,0.0020734456,-0.0021073613,0.0007881066,0.0002638077,0.000286914,-0.0008440069,-0.0016812666,-0.00077848305,0.0005840629,-0.0012568239,0.0009702195,-0.0013629389,0.0002842367,-0.0005842479,-0.00074372103,0.0003278987,-0.0014405143,0.00013665872,-0.0005791702,0.00010389125,0.0014285663,0.00025994194,0.00022117552,0.0012957436,-0.000756654,0.0010784611,0.00035301218,0.0002071502
01992d32,0.9971376,-0.071322314,0.0032126657,-0.00052823947,0.0017563563,-0.0027002643,-0.0019254033,0.0049775946,-0.0026248198,0.0016006469,0.016367016,-0.0037340813,-0.0032312141,0.004439226,-0.0030992415,-0.00016332076,0.001559586,0.001464677,-0.0034054946,-0.0025018603,-0.0014417741,-0.0018435599,0.004412061,-0.0006618996,0.0017046981,-0.0003651409,-0.0003391081,-0.0011936591,0.0014274315,-0.0017328521,-0.0015997542,0.00037482512,0.0040692654,-0.0016050178,0.0006441082,-0.0027210026,0.0011688939,0.0017454574,-0.0011433722,-0.00033390088,-0.0012056006,0.0018519332,0.0019190811,0.0015808155,-0.0011158386,-0.00042878545,-0.00027269995,0.0020284983,0.0011389535,0.0026452339,-0.00094155746,-0.0024264501,0.0032450028,-0.0022373574,-0.0017546918,0.0008204953,0.003646014,-5.095493e-05,0.002362588,0.0014638308,-0.0013137198,0.0010744346,0.0021054635,8.508997e-05
01c359fc,0.99364674,-0.10505083,0.022930305,0.0041092895,0.015769167,0.0058140764,0.0030886694,0.0007785359,-0.0005024148,-0.005772634,-0.008042812,-0.00733272,0.0023091848,0.0017170808,-0.001204738,0.003792378,-0.00065413147,0.0019213579,-0.005661631,0.00089444616,0.004872455,0.0006854956,0.00725924,-0.001808118,0.0013654323,-0.0016140125,-0.00027104522,0.00039576928,0.005501224,0.0058594313,-0.0019231669,-0.00048207014,-0.0007712313,-0.0005502747,-0.00038771183,3.4781606e-05,0.0020688614,-0.002185719,-2.4491925e-05,-0.0008761904,-0.0006609549,9.88157e-05,0.001090184,0.0048541757,0.0070247445,0.0033514164,0.004415111,-0.0015194397,-0.0011722076,-0.0015642719,0.00040764952,0.0021227559,-0.00011901992,-0.00092458137,-0.00032623913,-0.0028764764,0.00079768954,-0.0011014967,-0.00092881074,0.00035240888,-0.0022264263,0.000921861,-0.00054010144,-0.0008520545
01d0ba4b,0.99737626,0.026336165,-0.029009081,-0.011797094,-0.05374797,-0.015851881,0.010272214,0.011999257,-0.006057942,-0.0048891986,-0.0019909714,-0.0022027702,0.004311607,-0.0011044272,-0.00041035883,-0.00093734235,0.0007376542,0.00014929588,-0.004556173,-0.00029689973,0.0013351385,0.0007732215,-0.0001139846,-0.0007657357,-0.0010806447,0.000366451,-0.00021998247,0.001047758,-5.2134703e-05,-0.00016448203,-0.0006264138,0.0024179742,-0.000481497,-0.0012556012,-0.0005790396,-0.0015605204,0.0005510055,0.004178775,0.002106552,6.0048726e-05,-0.0004490628,0.0015202789,-0.0007202404,-0.0014674587,0.00029467262,-0.00027740392,-3.251757e-05,0.00054236245,0.0002685592,0.0005463474,0.001290413,-0.0005108302,0.00079859723,-0.0003509819,-0.0013892235,0.00063779356,-0.00025599665,0.0003019311,-0.0002477037,0.00030174837,-0.00018110355,0.00066128664,0.0001740632,0.00023307012
01d602a7,0.9992745,-0.012873641,0.01302383,-0.0016666454,-0.018317075,0.006324164,-0.0009285358,-0.012610967,0.0011010828,0.0009424866,0.0149378,-0.0014774395,0.00026491488,-0.0012442896,0.0021111357,-0.00879955,0.0064852936,-0.0055271587,0.0045355633,-0.0032565622,0.0017506676,0.0018331921,-8.5623746e-05,-0.00020283312,-0.0018581236,-0.0016015536,-0.0007274159,0.0028653992,-0.00095988536,0.00047724825,0.0015731684,0.0004601186,0.0009542343,-0.0004176517,-0.0024890406,-0.0018493385,-0.0012223946,-0.00021818916,-0.0037615353,0.0019374179,-0.0014713373,-0.00024505248,-0.0006684872,-0.0004570269,0.0006712491,-0.00046682195,0.00040945536,0.0006295902,0.00046629785,-0.0022630529,-0.0026451228,-0.00086372584,0.0013962281,0.0010615807,-0.0027866527,-5.3240627e-05,-0.0016022323,-0.00055186247,0.0001905052,0.00034750928,0.001858561,0.00086072483,0.00015932326,-0.0003522799
0249a095,0.9968252,-0.071363635,0.0085442355,0.001362883,0.008129315,0.010195692,-0.01746424,0.0047271303,-0.0016979951,-0.008772948,0.0019116098,0.008390429,-0.0072038393,0.006238951,-0.006549273,-0.001260299,0.0040042405,-0.0043839,0.00155273,-0.000862316,-0.0024443641,0.0025814031,0.0004875681,0.0029605702,0.011773559,-0.0030229592,0.0020026534,-0.002197674,0.00054982613,0.0017463191,0.0012691356,-0.00334075,0.0016018455,0.0010059217,-0.00046989415,-0.0041174414,-0.0039760782,-0.0013405306,0.0010866479,0.00015073351,0.00078002224,-0.0010723482,0.002742278,-0.00019935246,0.00044583515,0.0007073813,0.00048928405,0.0019445954,0.0015311375,-0.0010207338,0.0005082613,-0.00012857623,-0.0010370393,-0.0017524685,-0.00014840986,-0.0024678735,0.0020162126,-0.0012994632,0.00016272225,-2.0848884e-05,3.6836405e-05,-0.0013835399,-0.0024009543,-0.00027264163
0262bf61,0.9985629,0.03804578,0.023908254,0.0027082276,-0.003355663,0.008183808,0.0016463839,0.0041665714,-0.0013971425,0.0070244013,0.0019329425,0.0011890873,0.00043950693,0.0020465306,-0.0018756562,0.0011855109,0.0033095796,-0.0006060131,-0.0013517402,5.946672e-05,-0.0008980538,0.0018760983,0.005952967,0.0005707932,0.0019243277,0.0011471378,0.00014620903,-0.0024302304,0.0044225324,-0.00249897,-0.0074308477,0.00025790726,0.0025907808,-0.0042507257,0.00022606594,-0.0008237922,-0.0026139675,-0.0017833995,0.006173079,0.0015325727,-0.0003118745,0.0018863961,-0.0023568496,0.003029452,-0.0006859779,-0.00432399,-0.0037733077,-0.0010982599,-0.0047273897,-0.00056052464,-0.0018768137,0.0019788279,0.0021519721,0.0009315362,0.001201895,-0.001067005,-0.0020192442,-0.00038487103,0.0013636135,-0.0003856488,0.0007938508,-0.000622636,0.0006054186,0.0006800094
